Program	Message	Time	Details
PAC-MAN Championship Edition DX+	key down	2971163	Down
PAC-MAN Championship Edition DX+	key up	2971179	Right
PAC-MAN Championship Edition DX+	key up	2971413	Down
PAC-MAN Championship Edition DX+	key down	2971429	Left
PAC-MAN Championship Edition DX+	key up	2972006	Left
PAC-MAN Championship Edition DX+	key down	2972209	Up
PAC-MAN Championship Edition DX+	key down	2972333	Right
PAC-MAN Championship Edition DX+	key up	2972380	Up
PAC-MAN Championship Edition DX+	key down	2972536	Down
PAC-MAN Championship Edition DX+	key up	2972801	Right
PAC-MAN Championship Edition DX+	key down	2972926	Right
PAC-MAN Championship Edition DX+	key up	2972942	Down
PAC-MAN Championship Edition DX+	key down	2974237	Left
PAC-MAN Championship Edition DX+	key up	2974283	Right
PAC-MAN Championship Edition DX+	key down	2974970	Up
PAC-MAN Championship Edition DX+	key up	2975001	Left
PAC-MAN Championship Edition DX+	key down	2975126	Right
PAC-MAN Championship Edition DX+	key up	2975141	Up
PAC-MAN Championship Edition DX+	key down	2975266	Up
PAC-MAN Championship Edition DX+	key up	2975297	Right
PAC-MAN Championship Edition DX+	key down	2975984	Left
PAC-MAN Championship Edition DX+	key up	2976031	Up
PAC-MAN Championship Edition DX+	key down	2976171	Up
PAC-MAN Championship Edition DX+	key up	2976202	Left
PAC-MAN Championship Edition DX+	key down	2976748	Right
PAC-MAN Championship Edition DX+	key up	2976779	Up
PAC-MAN Championship Edition DX+	key down	2977809	Up
PAC-MAN Championship Edition DX+	key up	2977840	Right
PAC-MAN Championship Edition DX+	key up	2978386	Up
PAC-MAN Championship Edition DX+	key down	2978620	Right
PAC-MAN Championship Edition DX+	key up	2979073	Right
PAC-MAN Championship Edition DX+	key down	2979322	Left
PAC-MAN Championship Edition DX+	key up	2979619	Left
PAC-MAN Championship Edition DX+	key down	2979619	Down
PAC-MAN Championship Edition DX+	key down	2979821	Right
PAC-MAN Championship Edition DX+	key up	2979853	Down
PAC-MAN Championship Edition DX+	key down	2980336	Down
PAC-MAN Championship Edition DX+	key up	2980367	Right
PAC-MAN Championship Edition DX+	key up	2980820	Down
PAC-MAN Championship Edition DX+	key down	2981007	Right
PAC-MAN Championship Edition DX+	key up	2981428	Right
PAC-MAN Championship Edition DX+	key down	2981615	Down
PAC-MAN Championship Edition DX+	key up	2981865	Down
PAC-MAN Championship Edition DX+	key down	2982021	Right
PAC-MAN Championship Edition DX+	key up	2982271	Right
PAC-MAN Championship Edition DX+	key down	2983004	Down
PAC-MAN Championship Edition DX+	key up	2983347	Down
PAC-MAN Championship Edition DX+	key down	2983394	Right
PAC-MAN Championship Edition DX+	key up	2983737	Right
PAC-MAN Championship Edition DX+	key down	2984673	Up
PAC-MAN Championship Edition DX+	key up	2984782	Up
PAC-MAN Championship Edition DX+	key down	2984829	Right
PAC-MAN Championship Edition DX+	key down	2985125	Down
PAC-MAN Championship Edition DX+	key up	2985250	Down
PAC-MAN Championship Edition DX+	key up	2985640	Right
PAC-MAN Championship Edition DX+	key down	2986592	Up
PAC-MAN Championship Edition DX+	key up	2986810	Up
PAC-MAN Championship Edition DX+	key down	2986919	Left
PAC-MAN Championship Edition DX+	key down	2987169	Down
PAC-MAN Championship Edition DX+	key up	2987185	Left
PAC-MAN Championship Edition DX+	key down	2987621	Right
PAC-MAN Championship Edition DX+	key up	2987621	Down
PAC-MAN Championship Edition DX+	key down	2988011	Down
PAC-MAN Championship Edition DX+	key up	2988058	Right
PAC-MAN Championship Edition DX+	key up	2989072	Down
PAC-MAN Championship Edition DX+	key down	2989244	Up
PAC-MAN Championship Edition DX+	key up	2989805	Up
PAC-MAN Championship Edition DX+	key down	2990305	Left
PAC-MAN Championship Edition DX+	key up	2990398	Left
PAC-MAN Championship Edition DX+	key down	2990445	Left
PAC-MAN Championship Edition DX+	key up	2990757	Left
PAC-MAN Championship Edition DX+	key down	2991007	Right
PAC-MAN Championship Edition DX+	key down	2991350	Down
PAC-MAN Championship Edition DX+	key up	2991365	Right
PAC-MAN Championship Edition DX+	key up	2992239	Down
PAC-MAN Championship Edition DX+	key down	2992317	Left
PAC-MAN Championship Edition DX+	key up	2993440	Left
PAC-MAN Championship Edition DX+	key down	2993471	Up
PAC-MAN Championship Edition DX+	key up	2994111	Up
PAC-MAN Championship Edition DX+	key down	2994407	Left
PAC-MAN Championship Edition DX+	key up	2994470	Left
PAC-MAN Championship Edition DX+	key down	2994517	Down
PAC-MAN Championship Edition DX+	key down	2994766	Right
PAC-MAN Championship Edition DX+	key up	2994797	Down
PAC-MAN Championship Edition DX+	key down	2995047	Up
PAC-MAN Championship Edition DX+	key up	2995078	Right
PAC-MAN Championship Edition DX+	key down	2995421	Left
PAC-MAN Championship Edition DX+	key up	2995453	Up
PAC-MAN Championship Edition DX+	key down	2995702	Down
PAC-MAN Championship Edition DX+	key up	2995718	Left
PAC-MAN Championship Edition DX+	key down	2995936	Right
PAC-MAN Championship Edition DX+	key up	2995999	Down
PAC-MAN Championship Edition DX+	key up	2996139	Right
PAC-MAN Championship Edition DX+	key down	2996186	Down
PAC-MAN Championship Edition DX+	key down	2996280	Right
PAC-MAN Championship Edition DX+	key up	2996295	Down
PAC-MAN Championship Edition DX+	key down	2996810	Down
PAC-MAN Championship Edition DX+	key up	2997013	Down
PAC-MAN Championship Edition DX+	key down	2997590	Down
PAC-MAN Championship Edition DX+	key up	2997762	Down
PAC-MAN Championship Edition DX+	key down	2999758	Return
PAC-MAN Championship Edition DX+	key up	2999805	Right
PAC-MAN Championship Edition DX+	key up	2999899	Return
PAC-MAN Championship Edition DX+	key down	3000148	Right
PAC-MAN Championship Edition DX+	key down	3000492	Up
PAC-MAN Championship Edition DX+	key up	3000538	Right
PAC-MAN Championship Edition DX+	key down	3000679	Left
PAC-MAN Championship Edition DX+	key up	3000679	Up
PAC-MAN Championship Edition DX+	key down	3001209	Down
PAC-MAN Championship Edition DX+	key up	3001256	Left
PAC-MAN Championship Edition DX+	key up	3001381	Down
PAC-MAN Championship Edition DX+	key down	3001474	Up
PAC-MAN Championship Edition DX+	key down	3001958	Right
PAC-MAN Championship Edition DX+	key up	3001989	Up
PAC-MAN Championship Edition DX+	key down	3002395	Down
PAC-MAN Championship Edition DX+	key up	3002426	Right
PAC-MAN Championship Edition DX+	key up	3002754	Down
PAC-MAN Championship Edition DX+	key down	3002832	Up
PAC-MAN Championship Edition DX+	key up	3003175	Up
PAC-MAN Championship Edition DX+	key down	3003175	Left
PAC-MAN Championship Edition DX+	key down	3003424	Up
PAC-MAN Championship Edition DX+	key up	3003440	Left
PAC-MAN Championship Edition DX+	key up	3003892	Up
PAC-MAN Championship Edition DX+	key down	3003924	Right
PAC-MAN Championship Edition DX+	key down	3004095	Up
PAC-MAN Championship Edition DX+	key up	3004126	Right
PAC-MAN Championship Edition DX+	key down	3004329	Left
PAC-MAN Championship Edition DX+	key up	3004376	Up
PAC-MAN Championship Edition DX+	key down	3004563	Down
PAC-MAN Championship Edition DX+	key up	3004579	Left
PAC-MAN Championship Edition DX+	key down	3005203	Right
PAC-MAN Championship Edition DX+	key up	3005218	Down
PAC-MAN Championship Edition DX+	key down	3005842	Up
PAC-MAN Championship Edition DX+	key up	3005889	Right
PAC-MAN Championship Edition DX+	key down	3006061	Left
PAC-MAN Championship Edition DX+	key up	3006092	Up
PAC-MAN Championship Edition DX+	key down	3006966	Up
PAC-MAN Championship Edition DX+	key up	3006997	Left
PAC-MAN Championship Edition DX+	key up	3007558	Up
PAC-MAN Championship Edition DX+	key down	3007605	Right
PAC-MAN Championship Edition DX+	key down	3008432	Down
PAC-MAN Championship Edition DX+	key up	3008448	Right
PAC-MAN Championship Edition DX+	key down	3008713	Left
PAC-MAN Championship Edition DX+	key up	3008744	Down
PAC-MAN Championship Edition DX+	key down	3008916	Down
PAC-MAN Championship Edition DX+	key up	3008931	Left
PAC-MAN Championship Edition DX+	key down	3009274	Right
PAC-MAN Championship Edition DX+	key up	3009290	Down
PAC-MAN Championship Edition DX+	key down	3009446	Down
PAC-MAN Championship Edition DX+	key up	3009493	Right
PAC-MAN Championship Edition DX+	key down	3009711	Left
PAC-MAN Championship Edition DX+	key up	3009742	Down
PAC-MAN Championship Edition DX+	key down	3009914	Down
PAC-MAN Championship Edition DX+	key up	3009930	Left
PAC-MAN Championship Edition DX+	key up	3010148	Down
PAC-MAN Championship Edition DX+	key down	3010273	Return
PAC-MAN Championship Edition DX+	key up	3010429	Return
PAC-MAN Championship Edition DX+	key down	3010585	Left
PAC-MAN Championship Edition DX+	key up	3011396	Left
PAC-MAN Championship Edition DX+	key down	3012504	Up
PAC-MAN Championship Edition DX+	key up	3012628	Up
PAC-MAN Championship Edition DX+	key down	3012738	Left
PAC-MAN Championship Edition DX+	key up	3013018	Left
PAC-MAN Championship Edition DX+	key down	3013112	Up
PAC-MAN Championship Edition DX+	key up	3013252	Up
PAC-MAN Championship Edition DX+	key down	3013502	Right
PAC-MAN Championship Edition DX+	key up	3013736	Right
PAC-MAN Championship Edition DX+	key down	3013861	Up
PAC-MAN Championship Edition DX+	key up	3014032	Up
PAC-MAN Championship Edition DX+	key down	3014095	Right
PAC-MAN Championship Edition DX+	key up	3014360	Right
PAC-MAN Championship Edition DX+	key down	3016638	Up
PAC-MAN Championship Edition DX+	key up	3016809	Up
PAC-MAN Championship Edition DX+	key down	3016872	Left
PAC-MAN Championship Edition DX+	key up	3017106	Left
PAC-MAN Championship Edition DX+	key down	3017636	Down
PAC-MAN Championship Edition DX+	key up	3017792	Down
PAC-MAN Championship Edition DX+	key down	3018525	Left
PAC-MAN Championship Edition DX+	key up	3018759	Left
PAC-MAN Championship Edition DX+	key down	3020241	Down
PAC-MAN Championship Edition DX+	key up	3020444	Down
PAC-MAN Championship Edition DX+	key down	3020491	Right
PAC-MAN Championship Edition DX+	key up	3020881	Right
PAC-MAN Championship Edition DX+	key down	3021442	Up
PAC-MAN Championship Edition DX+	key up	3021567	Up
PAC-MAN Championship Edition DX+	key down	3021614	Right
PAC-MAN Championship Edition DX+	key up	3022082	Right
PAC-MAN Championship Edition DX+	key down	3023268	Up
PAC-MAN Championship Edition DX+	key up	3023424	Up
PAC-MAN Championship Edition DX+	key down	3023486	Left
PAC-MAN Championship Edition DX+	key down	3023626	Up
PAC-MAN Championship Edition DX+	key up	3023642	Left
PAC-MAN Championship Edition DX+	key up	3023829	Up
PAC-MAN Championship Edition DX+	key down	3024048	Right
PAC-MAN Championship Edition DX+	key up	3024172	Right
PAC-MAN Championship Edition DX+	key down	3024204	Up
PAC-MAN Championship Edition DX+	key up	3024344	Up
PAC-MAN Championship Edition DX+	key down	3024391	Left
PAC-MAN Championship Edition DX+	key up	3024625	Left
PAC-MAN Championship Edition DX+	key down	3025623	Return
PAC-MAN Championship Edition DX+	key up	3025717	Return
PAC-MAN Championship Edition DX+	key down	3026076	Left
PAC-MAN Championship Edition DX+	key up	3026372	Left
PAC-MAN Championship Edition DX+	key down	3026809	Down
PAC-MAN Championship Edition DX+	key up	3027183	Down
PAC-MAN Championship Edition DX+	key down	3028026	Right
PAC-MAN Championship Edition DX+	key up	3028260	Right
PAC-MAN Championship Edition DX+	key down	3029274	Up
PAC-MAN Championship Edition DX+	key up	3029352	Up
PAC-MAN Championship Edition DX+	key down	3031115	Left
PAC-MAN Championship Edition DX+	key up	3031427	Left
PAC-MAN Championship Edition DX+	key down	3031473	Down
PAC-MAN Championship Edition DX+	key up	3031926	Down
PAC-MAN Championship Edition DX+	key down	3031941	Left
PAC-MAN Championship Edition DX+	key down	3032269	Up
PAC-MAN Championship Edition DX+	key up	3032285	Left
PAC-MAN Championship Edition DX+	key up	3033096	Up
PAC-MAN Championship Edition DX+	key down	3033174	Up
PAC-MAN Championship Edition DX+	key up	3033221	Up
PAC-MAN Championship Edition DX+	key down	3033751	Down
PAC-MAN Championship Edition DX+	key up	3034001	Down
PAC-MAN Championship Edition DX+	key down	3034063	Left
PAC-MAN Championship Edition DX+	key up	3034500	Left
PAC-MAN Championship Edition DX+	key down	3034671	Right
PAC-MAN Championship Edition DX+	key down	3034952	Up
PAC-MAN Championship Edition DX+	key up	3034952	Right
PAC-MAN Championship Edition DX+	key down	3035108	Right
PAC-MAN Championship Edition DX+	key up	3035124	Up
PAC-MAN Championship Edition DX+	key down	3035373	Up
PAC-MAN Championship Edition DX+	key up	3035389	Right
PAC-MAN Championship Edition DX+	key down	3035685	Right
PAC-MAN Championship Edition DX+	key up	3035701	Up
PAC-MAN Championship Edition DX+	key up	3036403	Right
PAC-MAN Championship Edition DX+	key down	3036809	Left
PAC-MAN Championship Edition DX+	key up	3037058	Left
PAC-MAN Championship Edition DX+	key down	3037074	Up
PAC-MAN Championship Edition DX+	key up	3037261	Up
PAC-MAN Championship Edition DX+	key down	3037292	Right
PAC-MAN Championship Edition DX+	key down	3037901	Left
PAC-MAN Championship Edition DX+	key up	3037916	Right
PAC-MAN Championship Edition DX+	key down	3039913	Right
PAC-MAN Championship Edition DX+	key up	3039913	Left
PAC-MAN Championship Edition DX+	key up	3040178	Right
PAC-MAN Championship Edition DX+	key down	3040209	Down
PAC-MAN Championship Edition DX+	key down	3040943	Right
PAC-MAN Championship Edition DX+	key up	3040958	Down
PAC-MAN Championship Edition DX+	key down	3041145	Up
PAC-MAN Championship Edition DX+	key up	3041161	Right
PAC-MAN Championship Edition DX+	key down	3042471	Right
PAC-MAN Championship Edition DX+	key up	3042487	Up
PAC-MAN Championship Edition DX+	key down	3043610	Down
PAC-MAN Championship Edition DX+	key up	3043626	Right
PAC-MAN Championship Edition DX+	key up	3044359	Down
PAC-MAN Championship Edition DX+	key down	3044390	Right
PAC-MAN Championship Edition DX+	key down	3044843	Up
PAC-MAN Championship Edition DX+	key up	3044843	Right
PAC-MAN Championship Edition DX+	key up	3045061	Up
PAC-MAN Championship Edition DX+	key down	3045077	Left
PAC-MAN Championship Edition DX+	key up	3045248	Left
PAC-MAN Championship Edition DX+	key down	3045311	Right
PAC-MAN Championship Edition DX+	key down	3045779	Down
PAC-MAN Championship Edition DX+	key up	3045794	Right
PAC-MAN Championship Edition DX+	key up	3046013	Down
PAC-MAN Championship Edition DX+	key down	3046028	Left
PAC-MAN Championship Edition DX+	key down	3046871	Down
PAC-MAN Championship Edition DX+	key up	3046886	Left
PAC-MAN Championship Edition DX+	key up	3047229	Down
PAC-MAN Championship Edition DX+	key down	3047432	Right
PAC-MAN Championship Edition DX+	key up	3047978	Right
PAC-MAN Championship Edition DX+	key down	3048119	Down
PAC-MAN Championship Edition DX+	key up	3048415	Down
PAC-MAN Championship Edition DX+	key down	3048446	Left
PAC-MAN Championship Edition DX+	key down	3050474	Down
PAC-MAN Championship Edition DX+	key up	3050505	Left
PAC-MAN Championship Edition DX+	key up	3050630	Down
PAC-MAN Championship Edition DX+	key down	3050646	Right
PAC-MAN Championship Edition DX+	key up	3051207	Right
PAC-MAN Championship Edition DX+	key down	3051223	Down
PAC-MAN Championship Edition DX+	key up	3051707	Down
PAC-MAN Championship Edition DX+	key down	3052003	Left
PAC-MAN Championship Edition DX+	key up	3052471	Left
PAC-MAN Championship Edition DX+	key down	3052658	Up
PAC-MAN Championship Edition DX+	key up	3052845	Up
PAC-MAN Championship Edition DX+	key down	3052877	Right
PAC-MAN Championship Edition DX+	key down	3054561	Down
PAC-MAN Championship Edition DX+	key up	3054593	Right
PAC-MAN Championship Edition DX+	key up	3054749	Down
PAC-MAN Championship Edition DX+	key down	3054764	Left
PAC-MAN Championship Edition DX+	key up	3055139	Left
PAC-MAN Championship Edition DX+	key down	3055419	Down
PAC-MAN Championship Edition DX+	key up	3055716	Down
PAC-MAN Championship Edition DX+	key down	3055950	Left
PAC-MAN Championship Edition DX+	key up	3056231	Left
PAC-MAN Championship Edition DX+	key down	3056527	Up
PAC-MAN Championship Edition DX+	key up	3056714	Up
PAC-MAN Championship Edition DX+	key down	3056808	Left
PAC-MAN Championship Edition DX+	key up	3057229	Left
PAC-MAN Championship Edition DX+	key down	3057338	Up
PAC-MAN Championship Edition DX+	key up	3057510	Up
PAC-MAN Championship Edition DX+	key down	3057557	Left
PAC-MAN Championship Edition DX+	key up	3057775	Left
PAC-MAN Championship Edition DX+	key down	3057775	Up
PAC-MAN Championship Edition DX+	key down	3057931	Right
PAC-MAN Championship Edition DX+	key up	3057947	Up
PAC-MAN Championship Edition DX+	key up	3059429	Right
PAC-MAN Championship Edition DX+	key down	3060131	Up
PAC-MAN Championship Edition DX+	key up	3060240	Up
PAC-MAN Championship Edition DX+	key down	3060256	Left
PAC-MAN Championship Edition DX+	key up	3060583	Left
PAC-MAN Championship Edition DX+	key down	3061051	Down
PAC-MAN Championship Edition DX+	key up	3061394	Down
PAC-MAN Championship Edition DX+	key down	3062190	Right
PAC-MAN Championship Edition DX+	key up	3062377	Right
PAC-MAN Championship Edition DX+	key down	3062970	Up
PAC-MAN Championship Edition DX+	key up	3063110	Up
PAC-MAN Championship Edition DX+	key down	3063188	Left
PAC-MAN Championship Edition DX+	key up	3063500	Left
PAC-MAN Championship Edition DX+	key down	3065123	Right
PAC-MAN Championship Edition DX+	key up	3065201	Right
PAC-MAN Championship Edition DX+	key down	3065263	Up
PAC-MAN Championship Edition DX+	key up	3065435	Up
PAC-MAN Championship Edition DX+	key down	3065965	Left
PAC-MAN Championship Edition DX+	key up	3066230	Left
PAC-MAN Championship Edition DX+	key down	3066558	Up
PAC-MAN Championship Edition DX+	key up	3066761	Up
PAC-MAN Championship Edition DX+	key down	3066839	Left
PAC-MAN Championship Edition DX+	key up	3067026	Left
PAC-MAN Championship Edition DX+	key down	3071051	Left
PAC-MAN Championship Edition DX+	key up	3071425	Left
PAC-MAN Championship Edition DX+	key down	3071441	Up
PAC-MAN Championship Edition DX+	key up	3071597	Up
PAC-MAN Championship Edition DX+	key down	3071659	Left
PAC-MAN Championship Edition DX+	key up	3072439	Left
PAC-MAN Championship Edition DX+	key down	3072533	Up
PAC-MAN Championship Edition DX+	key up	3072782	Up
PAC-MAN Championship Edition DX+	key down	3072798	Right
PAC-MAN Championship Edition DX+	key down	3073625	Down
PAC-MAN Championship Edition DX+	key up	3073625	Right
PAC-MAN Championship Edition DX+	key up	3073781	Down
PAC-MAN Championship Edition DX+	key down	3073796	Right
PAC-MAN Championship Edition DX+	key up	3074062	Right
PAC-MAN Championship Edition DX+	key down	3074077	Up
PAC-MAN Championship Edition DX+	key down	3074264	Left
PAC-MAN Championship Edition DX+	key up	3074296	Up
PAC-MAN Championship Edition DX+	key down	3074966	Down
PAC-MAN Championship Edition DX+	key up	3075060	Left
PAC-MAN Championship Edition DX+	key down	3075232	Right
PAC-MAN Championship Edition DX+	key up	3075247	Down
PAC-MAN Championship Edition DX+	key down	3075388	Down
PAC-MAN Championship Edition DX+	key up	3075403	Right
PAC-MAN Championship Edition DX+	key down	3075606	Right
PAC-MAN Championship Edition DX+	key up	3075637	Down
PAC-MAN Championship Edition DX+	key down	3075840	Down
PAC-MAN Championship Edition DX+	key up	3075871	Right
PAC-MAN Championship Edition DX+	key down	3076246	Left
PAC-MAN Championship Edition DX+	key up	3076277	Down
PAC-MAN Championship Edition DX+	key down	3076495	Down
PAC-MAN Championship Edition DX+	key up	3076511	Left
PAC-MAN Championship Edition DX+	key down	3076682	Left
PAC-MAN Championship Edition DX+	key up	3076698	Down
PAC-MAN Championship Edition DX+	key down	3076932	Down
PAC-MAN Championship Edition DX+	key up	3076963	Left
PAC-MAN Championship Edition DX+	key down	3077119	Right
PAC-MAN Championship Edition DX+	key up	3077166	Down
PAC-MAN Championship Edition DX+	key up	3079303	Right
PAC-MAN Championship Edition DX+	key down	3080380	Right
PAC-MAN Championship Edition DX+	key up	3080816	Right
PAC-MAN Championship Edition DX+	key down	3081082	Right
PAC-MAN Championship Edition DX+	key up	3081534	Right
PAC-MAN Championship Edition DX+	key down	3081846	Right
PAC-MAN Championship Edition DX+	key up	3082080	Right
PAC-MAN Championship Edition DX+	key down	3082345	Right
PAC-MAN Championship Edition DX+	key up	3082579	Right
PAC-MAN Championship Edition DX+	key down	3083172	Right
PAC-MAN Championship Edition DX+	key up	3083390	Right
PAC-MAN Championship Edition DX+	key down	3083531	Right
PAC-MAN Championship Edition DX+	key up	3083640	Right
PAC-MAN Championship Edition DX+	key down	3083687	Up
PAC-MAN Championship Edition DX+	key down	3083827	Right
PAC-MAN Championship Edition DX+	key up	3083843	Up
PAC-MAN Championship Edition DX+	key down	3084358	Left
PAC-MAN Championship Edition DX+	key up	3084358	Right
PAC-MAN Championship Edition DX+	key down	3085450	Right
PAC-MAN Championship Edition DX+	key up	3085481	Left
PAC-MAN Championship Edition DX+	key up	3085886	Right
PAC-MAN Championship Edition DX+	key down	3085933	Left
PAC-MAN Championship Edition DX+	key up	3086245	Left
PAC-MAN Championship Edition DX+	key down	3086261	Up
PAC-MAN Championship Edition DX+	key up	3086510	Up
PAC-MAN Championship Edition DX+	key down	3086526	Right
PAC-MAN Championship Edition DX+	key down	3086744	Up
PAC-MAN Championship Edition DX+	key up	3086744	Right
PAC-MAN Championship Edition DX+	key up	3087010	Up
PAC-MAN Championship Edition DX+	key down	3087025	Right
PAC-MAN Championship Edition DX+	key down	3087337	Up
PAC-MAN Championship Edition DX+	key up	3087337	Right
PAC-MAN Championship Edition DX+	key down	3087540	Right
PAC-MAN Championship Edition DX+	key up	3087556	Up
PAC-MAN Championship Edition DX+	key down	3088757	Up
PAC-MAN Championship Edition DX+	key up	3088772	Right
PAC-MAN Championship Edition DX+	key up	3088991	Up
PAC-MAN Championship Edition DX+	key down	3089022	Right
PAC-MAN Championship Edition DX+	key down	3089459	Down
PAC-MAN Championship Edition DX+	key up	3089475	Right
PAC-MAN Championship Edition DX+	key down	3090676	Left
PAC-MAN Championship Edition DX+	key up	3090707	Down
PAC-MAN Championship Edition DX+	key down	3091097	Up
PAC-MAN Championship Edition DX+	key up	3091175	Left
PAC-MAN Championship Edition DX+	key down	3091300	Left
PAC-MAN Championship Edition DX+	key up	3091315	Up
PAC-MAN Championship Edition DX+	key up	3092392	Left
PAC-MAN Championship Edition DX+	key down	3092454	Down
PAC-MAN Championship Edition DX+	key up	3092688	Down
PAC-MAN Championship Edition DX+	key down	3092782	Left
PAC-MAN Championship Edition DX+	key up	3092922	Left
PAC-MAN Championship Edition DX+	key down	3093671	Up
PAC-MAN Championship Edition DX+	key up	3093843	Up
PAC-MAN Championship Edition DX+	key down	3093983	Right
PAC-MAN Championship Edition DX+	key up	3094155	Right
PAC-MAN Championship Edition DX+	key down	3094186	Up
PAC-MAN Championship Edition DX+	key up	3094326	Up
PAC-MAN Championship Edition DX+	key down	3094373	Right
PAC-MAN Championship Edition DX+	key up	3094591	Right
PAC-MAN Championship Edition DX+	key down	3094638	Down
PAC-MAN Championship Edition DX+	key up	3095122	Down
PAC-MAN Championship Edition DX+	key down	3095169	Right
PAC-MAN Championship Edition DX+	key down	3095621	Up
PAC-MAN Championship Edition DX+	key up	3095621	Right
PAC-MAN Championship Edition DX+	key down	3095746	Right
PAC-MAN Championship Edition DX+	key up	3095761	Up
PAC-MAN Championship Edition DX+	key up	3095839	Right
PAC-MAN Championship Edition DX+	key down	3095949	Right
PAC-MAN Championship Edition DX+	key down	3097321	Up
PAC-MAN Championship Edition DX+	key up	3097337	Right
PAC-MAN Championship Edition DX+	key up	3097571	Up
PAC-MAN Championship Edition DX+	key down	3097602	Left
PAC-MAN Championship Edition DX+	key down	3098850	Down
PAC-MAN Championship Edition DX+	key up	3098991	Left
PAC-MAN Championship Edition DX+	key down	3099334	Left
PAC-MAN Championship Edition DX+	key up	3099349	Down
PAC-MAN Championship Edition DX+	key down	3101471	Right
PAC-MAN Championship Edition DX+	key up	3101502	Left
PAC-MAN Championship Edition DX+	key down	3102064	Up
PAC-MAN Championship Edition DX+	key up	3102142	Right
PAC-MAN Championship Edition DX+	key down	3103967	Right
PAC-MAN Championship Edition DX+	key up	3103998	Up
PAC-MAN Championship Edition DX+	key down	3104482	Down
PAC-MAN Championship Edition DX+	key up	3104669	Right
PAC-MAN Championship Edition DX+	key down	3104778	Left
PAC-MAN Championship Edition DX+	key up	3104809	Down
PAC-MAN Championship Edition DX+	key down	3105387	Up
PAC-MAN Championship Edition DX+	key up	3105433	Left
PAC-MAN Championship Edition DX+	key down	3105745	Right
PAC-MAN Championship Edition DX+	key up	3105777	Up
PAC-MAN Championship Edition DX+	key down	3107087	Up
PAC-MAN Championship Edition DX+	key up	3107118	Right
PAC-MAN Championship Edition DX+	key down	3107259	Left
PAC-MAN Championship Edition DX+	key up	3107274	Up
PAC-MAN Championship Edition DX+	key down	3108132	Up
PAC-MAN Championship Edition DX+	key up	3108163	Left
PAC-MAN Championship Edition DX+	key down	3108444	Right
PAC-MAN Championship Edition DX+	key up	3108507	Up
PAC-MAN Championship Edition DX+	key down	3109146	Down
PAC-MAN Championship Edition DX+	key up	3109209	Right
PAC-MAN Championship Edition DX+	key down	3109318	Left
PAC-MAN Championship Edition DX+	key up	3109333	Down
PAC-MAN Championship Edition DX+	key down	3109911	Down
PAC-MAN Championship Edition DX+	key up	3109957	Left
PAC-MAN Championship Edition DX+	key down	3110098	Left
PAC-MAN Championship Edition DX+	key up	3110113	Down
PAC-MAN Championship Edition DX+	key down	3110706	Up
PAC-MAN Championship Edition DX+	key up	3110769	Left
PAC-MAN Championship Edition DX+	key down	3110956	Left
PAC-MAN Championship Edition DX+	key up	3111018	Up
PAC-MAN Championship Edition DX+	key down	3112266	Down
PAC-MAN Championship Edition DX+	key up	3112297	Left
PAC-MAN Championship Edition DX+	key down	3112391	Right
PAC-MAN Championship Edition DX+	key up	3112438	Down
PAC-MAN Championship Edition DX+	key down	3113967	Up
PAC-MAN Championship Edition DX+	key up	3113967	Right
PAC-MAN Championship Edition DX+	key up	3114154	Up
PAC-MAN Championship Edition DX+	key down	3114263	Down
PAC-MAN Championship Edition DX+	key down	3114918	Left
PAC-MAN Championship Edition DX+	key up	3114934	Down
PAC-MAN Championship Edition DX+	key down	3115620	Down
PAC-MAN Championship Edition DX+	key up	3115745	Down
PAC-MAN Championship Edition DX+	key down	3115948	Down
PAC-MAN Championship Edition DX+	key up	3115979	Left
PAC-MAN Championship Edition DX+	key down	3116197	Right
PAC-MAN Championship Edition DX+	key up	3116213	Down
PAC-MAN Championship Edition DX+	key down	3116743	Down
PAC-MAN Championship Edition DX+	key up	3116759	Right
PAC-MAN Championship Edition DX+	key down	3117071	Left
PAC-MAN Championship Edition DX+	key up	3117071	Down
PAC-MAN Championship Edition DX+	key up	3117633	Left
PAC-MAN Championship Edition DX+	key down	3117633	Down
PAC-MAN Championship Edition DX+	key down	3118069	Right
PAC-MAN Championship Edition DX+	key up	3118116	Down
PAC-MAN Championship Edition DX+	key down	3118740	Up
PAC-MAN Championship Edition DX+	key up	3118756	Right
PAC-MAN Championship Edition DX+	key down	3119427	Right
PAC-MAN Championship Edition DX+	key up	3119427	Up
PAC-MAN Championship Edition DX+	key down	3119661	Up
PAC-MAN Championship Edition DX+	key up	3119692	Right
PAC-MAN Championship Edition DX+	key down	3120472	Right
PAC-MAN Championship Edition DX+	key up	3120487	Up
PAC-MAN Championship Edition DX+	key down	3120706	Down
PAC-MAN Championship Edition DX+	key up	3120753	Right
PAC-MAN Championship Edition DX+	key up	3121174	Down
PAC-MAN Championship Edition DX+	key down	3121205	Right
PAC-MAN Championship Edition DX+	key down	3121548	Up
PAC-MAN Championship Edition DX+	key up	3121580	Right
PAC-MAN Championship Edition DX+	key up	3121923	Up
PAC-MAN Championship Edition DX+	key down	3122094	Down
PAC-MAN Championship Edition DX+	key up	3122126	Down
PAC-MAN Championship Edition DX+	key down	3122157	Right
PAC-MAN Championship Edition DX+	key down	3122235	Down
PAC-MAN Championship Edition DX+	key up	3122266	Right
